sáb mai 11 02:28:55 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHContainsLockFreeList;16;33641;33681;33823;4992
RandomHoHContainsLockFreeList;16;30729;30656;30518;4955
RandomHoHContainsLockFreeList;16;30043;29988;29963;5006
RandomHoHContainsLockFreeList;16;29794;29611;29220;5025
RandomHoHContainsLockFreeList;16;34508;34343;34496;4909
RandomHoHContainsLockFreeList;16;30538;30081;29993;5059
RandomHoHContainsLockFreeList;16;29392;29374;29418;5086
RandomHoHContainsLockFreeList;16;29619;29866;29980;4962
RandomHoHContainsLockFreeList;16;35359;35664;35350;4867
RandomHoHContainsLockFreeList;16;30157;30320;30217;4997
RandomHoHContainsLockFreeList;16;29797;30073;29925;4981
RandomHoHContainsLockFreeList;16;33055;33024;33288;5003
RandomHoHContainsLockFreeList;16;31599;31851;31916;4966
RandomHoHContainsLockFreeList;16;30027;30042;29794;5003
RandomHoHContainsLockFreeList;16;29970;30583;30135;4889
RandomHoHContainsLockFreeList;16;34438;34324;34404;4999
RandomHoHContainsLockFreeList;16;30147;30057;29760;4963
RandomHoHContainsLockFreeList;16;29803;29838;29844;4949
RandomHoHContainsLockFreeList;16;29421;29408;29206;5008
RandomHoHContainsLockFreeList;16;34959;35031;34879;5006
RandomHoHContainsLockFreeList;16;29827;29453;29414;4885
RandomHoHContainsLockFreeList;16;30024;29894;29722;5079
RandomHoHContainsLockFreeList;16;33188;33074;32949;5041
RandomHoHContainsLockFreeList;16;31264;31309;31210;5021
RandomHoHContainsLockFreeList;16;30016;29709;30089;5087
RandomHoHContainsLockFreeList;16;29550;29455;29414;5053
RandomHoHContainsLockFreeList;16;34176;34451;34487;5059
RandomHoHContainsLockFreeList;16;30252;30121;30534;5050
RandomHoHContainsLockFreeList;16;29577;29439;29360;4987
RandomHoHContainsLockFreeList;16;29736;29787;29853;4973
RandomHoHContainsLockFreeList (Mean);16;30739;30717;30701;4918
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHContainsLockFreeList;18;0;0;0;0
RandomHoHContainsLockFreeList;18;38451;38501;38338;4976
RandomHoHContainsLockFreeList;18;30016;29711;29704;5106
RandomHoHContainsLockFreeList;18;29229;28700;28948;5017
RandomHoHContainsLockFreeList;18;29608;29612;29406;4997
RandomHoHContainsLockFreeList;18;34388;34343;34112;5055
RandomHoHContainsLockFreeList;18;29856;30091;30179;5043
RandomHoHContainsLockFreeList;18;29295;28938;29418;5049
RandomHoHContainsLockFreeList;18;32241;32420;32434;5006
RandomHoHContainsLockFreeList;18;31469;31566;31509;4942
RandomHoHContainsLockFreeList;18;29429;29314;28925;4937
RandomHoHContainsLockFreeList;18;29158;29047;28981;5048
RandomHoHContainsLockFreeList;18;34260;34231;34348;5044
RandomHoHContainsLockFreeList;18;29802;29510;29546;5129
RandomHoHContainsLockFreeList;18;29236;29345;29426;4949
RandomHoHContainsLockFreeList;18;29625;29794;29590;4907
RandomHoHContainsLockFreeList;18;35038;35167;35209;5008
RandomHoHContainsLockFreeList;18;29815;29963;29587;4916
RandomHoHContainsLockFreeList;18;29346;29328;29625;5045
RandomHoHContainsLockFreeList;18;33389;33567;33495;4974
RandomHoHContainsLockFreeList;18;30655;30716;30568;4946
RandomHoHContainsLockFreeList;18;29885;29843;29614;4931
RandomHoHContainsLockFreeList;18;29830;29887;29716;4958
RandomHoHContainsLockFreeList;18;34491;34557;34375;4926
RandomHoHContainsLockFreeList;18;29720;29468;29593;5060
RandomHoHContainsLockFreeList;18;29710;29295;29682;5052
RandomHoHContainsLockFreeList;18;32173;32368;32122;5023
RandomHoHContainsLockFreeList;18;31806;31749;31948;4955
RandomHoHContainsLockFreeList;18;29478;29581;29225;4952
RandomHoHContainsLockFreeList;18;29145;29333;29170;5056
RandomHoHContainsLockFreeList;18;34567;34455;34579;4925
RandomHoHContainsLockFreeList;18;29738;30095;30144;5022
RandomHoHContainsLockFreeList;18;29751;30001;29830;4941
RandomHoHContainsLockFreeList;18;29248;28898;28918;5065
RandomHoHContainsLockFreeList;18;34167;34246;34239;5015
RandomHoHContainsLockFreeList;18;29982;29802;29595;5039
RandomHoHContainsLockFreeList;18;29857;29458;29111;5117
RandomHoHContainsLockFreeList;18;32888;32926;33196;5103
RandomHoHContainsLockFreeList;18;30764;30988;30480;4961
RandomHoHContainsLockFreeList;18;29273;29313;29109;4934
RandomHoHContainsLockFreeList;18;29416;29771;29406;5005
RandomHoHContainsLockFreeList;18;34658;34412;33993;4999
RandomHoHContainsLockFreeList;18;29609;30059;30171;4981
RandomHoHContainsLockFreeList;18;29562;29700;29401;4984
RandomHoHContainsLockFreeList;18;30742;30550;30760;5019
RandomHoHContainsLockFreeList;18;32855;32889;32810;4948
RandomHoHContainsLockFreeList;18;29298;29551;29716;5011
RandomHoHContainsLockFreeList;18;29323;29445;29209;4943
RandomHoHContainsLockFreeList;18;34168;34209;34014;5008
RandomHoHContainsLockFreeList;18;30497;30497;30291;5062
RandomHoHContainsLockFreeList;18;29332;29484;29513;4991
RandomHoHContainsLockFreeList;18;29399;29323;29323;5042
RandomHoHContainsLockFreeList;18;34569;35000;35100;5029
RandomHoHContainsLockFreeList;18;29649;29601;29329;4941
RandomHoHContainsLockFreeList;18;29779;29922;29836;5042
RandomHoHContainsLockFreeList;18;32534;32558;32160;4967
RandomHoHContainsLockFreeList;18;31990;32012;31816;5026
RandomHoHContainsLockFreeList;18;29702;29851;29432;4964
RandomHoHContainsLockFreeList;18;29451;29218;29206;4993
RandomHoHContainsLockFreeList;18;33273;33551;33324;5083
RandomHoHContainsLockFreeList (Mean);18;30509;30528;30446;4919
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHContainsLockFreeList;20;0;0;0;0
RandomHoHContainsLockFreeList;20;39433;39021;39312;5080
RandomHoHContainsLockFreeList;20;31409;31511;30999;5000
RandomHoHContainsLockFreeList;20;30424;30395;30614;5004
RandomHoHContainsLockFreeList;20;30412;30602;30559;4969
RandomHoHContainsLockFreeList;20;35720;35593;35778;5074
RandomHoHContainsLockFreeList;20;31451;31791;31745;4879
RandomHoHContainsLockFreeList;20;30664;30433;30523;5002
RandomHoHContainsLockFreeList;20;30631;30674;30650;5003
RandomHoHContainsLockFreeList;20;35211;35226;35659;4961
RandomHoHContainsLockFreeList;20;28765;28928;28937;4928
RandomHoHContainsLockFreeList;20;31048;31465;31474;5012
RandomHoHContainsLockFreeList;20;31050;31020;31163;4992
RandomHoHContainsLockFreeList;20;35865;35515;35595;5073
RandomHoHContainsLockFreeList;20;31759;32125;31945;5033
RandomHoHContainsLockFreeList;20;31130;30802;30696;5036
RandomHoHContainsLockFreeList;20;31409;31263;30954;4987
RandomHoHContainsLockFreeList;20;35177;35089;35019;5003
RandomHoHContainsLockFreeList;20;31744;32000;31895;4967
RandomHoHContainsLockFreeList;20;31170;31114;31274;5015
RandomHoHContainsLockFreeList;20;31043;30601;31146;5091
RandomHoHContainsLockFreeList;20;35235;35230;34919;5010
RandomHoHContainsLockFreeList;20;32047;32173;31717;5051
RandomHoHContainsLockFreeList;20;30682;30913;30761;4957
RandomHoHContainsLockFreeList;20;30608;30972;30511;5040
RandomHoHContainsLockFreeList;20;35465;35846;35487;4947
RandomHoHContainsLockFreeList;20;31978;32059;32170;4959
RandomHoHContainsLockFreeList;20;30926;30654;30988;5083
RandomHoHContainsLockFreeList;20;31289;31031;31098;4973
RandomHoHContainsLockFreeList;20;36062;36125;36139;5000
RandomHoHContainsLockFreeList;20;31284;31464;31678;4972
RandomHoHContainsLockFreeList;20;31115;30774;31118;5013
RandomHoHContainsLockFreeList;20;30943;30885;30856;4971
RandomHoHContainsLockFreeList;20;36208;36025;36133;5063
RandomHoHContainsLockFreeList;20;31979;31974;31814;4941
RandomHoHContainsLockFreeList;20;31032;31176;31317;4995
RandomHoHContainsLockFreeList;20;31133;31037;31225;4970
RandomHoHContainsLockFreeList;20;35081;35274;35179;4907
RandomHoHContainsLockFreeList;20;31442;31383;31592;5099
RandomHoHContainsLockFreeList;20;31092;31177;31223;4980
RandomHoHContainsLockFreeList;20;31264;31518;31390;4913
RandomHoHContainsLockFreeList;20;35318;35018;35286;4930
RandomHoHContainsLockFreeList;20;32144;32027;32058;5037
RandomHoHContainsLockFreeList;20;30960;30922;30717;4963
RandomHoHContainsLockFreeList;20;30768;31078;30760;4954
RandomHoHContainsLockFreeList;20;35367;35583;35349;4930
RandomHoHContainsLockFreeList;20;31740;31744;31936;4938
RandomHoHContainsLockFreeList;20;30867;30882;30897;5011
RandomHoHContainsLockFreeList;20;30575;30481;30656;4974
RandomHoHContainsLockFreeList;20;36093;35727;35831;5056
RandomHoHContainsLockFreeList;20;32175;31631;31818;5085
RandomHoHContainsLockFreeList;20;31003;31290;31131;5018
RandomHoHContainsLockFreeList;20;31199;31351;31592;4981
RandomHoHContainsLockFreeList;20;35847;35888;36072;5060
RandomHoHContainsLockFreeList;20;31603;30992;31351;5122
RandomHoHContainsLockFreeList;20;31228;31133;31194;5014
RandomHoHContainsLockFreeList;20;31105;31386;31037;5042
RandomHoHContainsLockFreeList;20;35906;35845;35554;4943
RandomHoHContainsLockFreeList;20;31403;31425;31629;4970
RandomHoHContainsLockFreeList;20;30658;30927;30895;5010
RandomHoHContainsLockFreeList (Mean);20;31805;31803;31816;4916
