qua mai 22 01:13:45 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomLockFreeList;16;65386;65317;65257;5023
RandomLockFreeList;16;65252;65895;65279;5013
RandomLockFreeList;16;64783;64880;64956;4964
RandomLockFreeList;16;65812;65306;65043;5005
RandomLockFreeList;16;65091;65704;65529;4953
RandomLockFreeList;16;65506;65408;65325;5082
RandomLockFreeList;16;71068;71642;71052;4965
RandomLockFreeList;16;64748;64276;65079;5005
RandomLockFreeList;16;65122;64414;65092;5092
RandomLockFreeList;16;65461;65520;65420;4993
RandomLockFreeList;16;65308;65511;65373;5020
RandomLockFreeList;16;65059;65011;64992;4946
RandomLockFreeList;16;65611;65576;65866;5104
RandomLockFreeList;16;71089;70852;70463;4944
RandomLockFreeList;16;65349;65176;65552;5028
RandomLockFreeList;16;64756;65138;64547;4909
RandomLockFreeList;16;65412;65508;65175;4976
RandomLockFreeList;16;65019;65360;65243;4951
RandomLockFreeList;16;65362;65778;65679;5011
RandomLockFreeList;16;65427;65065;65372;5063
RandomLockFreeList;16;71818;71485;71280;4997
RandomLockFreeList;16;65571;65904;65579;4991
RandomLockFreeList;16;65087;64426;65124;5076
RandomLockFreeList;16;65680;65791;66232;4977
RandomLockFreeList;16;64705;64191;64569;5065
RandomLockFreeList;16;64875;65419;64989;4929
RandomLockFreeList;16;64285;64372;64506;4876
RandomLockFreeList;16;71114;70411;70872;4966
RandomLockFreeList;16;65352;64952;65352;5001
RandomLockFreeList;16;64706;64332;64728;5065
RandomLockFreeList;16;65242;65959;65597;4869
RandomLockFreeList;16;65180;65031;65150;5072
RandomLockFreeList;16;64809;65014;65077;4980
RandomLockFreeList;16;64951;64959;65233;4990
RandomLockFreeList;16;70478;70248;70867;5029
RandomLockFreeList;16;65847;65732;65870;5003
RandomLockFreeList;16;64377;64051;63918;4992
RandomLockFreeList;16;65037;64936;65374;5023
RandomLockFreeList;16;65139;65200;65203;5045
RandomLockFreeList;16;64452;64596;63882;5038
RandomLockFreeList;16;65049;64805;64818;4995
RandomLockFreeList;16;64639;64255;64751;4979
RandomLockFreeList;16;71872;72034;72047;5042
RandomLockFreeList;16;64696;65385;65051;4978
RandomLockFreeList;16;65150;64941;64725;4948
RandomLockFreeList;16;65101;65121;65003;4974
RandomLockFreeList;16;64974;65270;64925;5009
RandomLockFreeList;16;64839;64972;64955;4960
RandomLockFreeList;16;65260;64715;64984;5030
RandomLockFreeList;16;71470;71264;71786;4944
RandomLockFreeList;16;65424;65492;65450;4999
RandomLockFreeList;16;65264;65937;65436;4969
RandomLockFreeList (Mean);16;64946;64925;64941;4915
Experiment;Threads;Add;Remove;Contains;Population
RandomLockFreeList;18;0;0;0;0
RandomLockFreeList;18;72997;72613;72649;4982
RandomLockFreeList;18;64332;64789;63993;5005
RandomLockFreeList;18;64235;64262;64360;5041
RandomLockFreeList;18;64602;64888;64352;4972
RandomLockFreeList;18;64851;64770;64485;5055
RandomLockFreeList;18;61244;60978;61246;5104
RandomLockFreeList;18;64625;64589;64619;5038
RandomLockFreeList;18;70605;71118;71092;4988
RandomLockFreeList;18;65478;64811;64690;5007
RandomLockFreeList;18;64921;64424;64972;5011
RandomLockFreeList;18;64933;64914;64963;4986
RandomLockFreeList;18;65438;64891;64875;4951
RandomLockFreeList;18;64884;65081;65250;4970
RandomLockFreeList;18;65002;64357;64920;5001
RandomLockFreeList;18;71340;70749;71009;4958
RandomLockFreeList;18;65052;65705;65171;5000
RandomLockFreeList;18;64774;64536;64584;4987
RandomLockFreeList;18;64776;64937;64804;5037
RandomLockFreeList;18;64647;64598;64857;5114
RandomLockFreeList;18;64782;65143;64689;5005
RandomLockFreeList;18;64301;63471;63876;5097
RandomLockFreeList;18;70599;70757;71103;4972
RandomLockFreeList;18;66156;66711;66674;5043
RandomLockFreeList;18;65314;65209;65119;4942
RandomLockFreeList;18;65857;65544;65487;4919
RandomLockFreeList;18;65184;65377;65700;5004
RandomLockFreeList;18;65008;65743;64898;5011
RandomLockFreeList;18;66089;65893;66337;5051
RandomLockFreeList;18;71553;71708;71487;5038
RandomLockFreeList;18;66087;65912;65962;4988
RandomLockFreeList;18;65880;66084;66145;4950
RandomLockFreeList;18;64840;65232;65327;4978
RandomLockFreeList;18;59693;59012;59498;5102
RandomLockFreeList;18;54039;53736;53779;4996
RandomLockFreeList;18;47713;47462;47850;5013
RandomLockFreeList;18;39319;39188;39362;4963
RandomLockFreeList;18;43327;43488;43242;4996
RandomLockFreeList;18;59395;58962;59206;5011
RandomLockFreeList;18;45099;45081;45193;4936
RandomLockFreeList;18;31053;31052;30802;5023
RandomLockFreeList;18;26740;26486;27024;5043
RandomLockFreeList;18;30858;31194;30958;5037
RandomLockFreeList;18;28571;28175;28380;5033
RandomLockFreeList;18;30213;30332;30247;4910
RandomLockFreeList;18;29453;29970;29687;4985
RandomLockFreeList;18;40311;39554;39807;5059
RandomLockFreeList;18;51006;51060;51259;5052
RandomLockFreeList;18;63272;63554;63436;5058
RandomLockFreeList;18;71132;71053;71774;4932
RandomLockFreeList;18;66092;66098;66226;5074
RandomLockFreeList;18;64441;64337;63943;5043
RandomLockFreeList;18;65554;65372;65030;5099
RandomLockFreeList;18;64766;64982;64970;5050
RandomLockFreeList;18;65414;65420;65573;5078
RandomLockFreeList;18;64958;65400;65219;4981
RandomLockFreeList;18;71422;71554;71660;5030
RandomLockFreeList;18;65163;64396;65622;4952
RandomLockFreeList;18;65186;64815;65420;4994
RandomLockFreeList;18;64744;65011;65176;4981
RandomLockFreeList;18;64478;64353;64350;5082
RandomLockFreeList (Mean);18;58750;58703;58760;4929
Experiment;Threads;Add;Remove;Contains;Population
RandomLockFreeList;20;0;0;0;0
RandomLockFreeList;20;69188;69084;68999;4982
RandomLockFreeList;20;66349;66754;66915;4999
RandomLockFreeList;20;65978;66164;66127;5040
RandomLockFreeList;20;64909;65445;65502;5011
RandomLockFreeList;20;66384;66257;66178;5040
RandomLockFreeList;20;66383;66159;65912;5019
RandomLockFreeList;20;66961;66386;66865;5003
RandomLockFreeList;20;67273;67085;67343;4913
RandomLockFreeList;20;72790;72868;73073;4989
RandomLockFreeList;20;67634;66947;67314;4947
RandomLockFreeList;20;67007;67412;66931;4974
RandomLockFreeList;20;67146;67831;67172;4999
RandomLockFreeList;20;67053;66865;67418;4993
