qua mai  1 22:05:09 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;24;6395;6367;257160;5068
HoHContainsLockFreeList;24;9360;9170;253868;5014
HoHContainsLockFreeList;24;12385;12355;242210;5000
HoHContainsLockFreeList;24;8820;9024;247170;4942
HoHContainsLockFreeList;24;12123;12149;434113;5012
HoHContainsLockFreeList;24;5861;5967;355114;4982
HoHContainsLockFreeList;24;4710;4664;267333;5082
HoHContainsLockFreeList;24;6945;6775;297427;5019
HoHContainsLockFreeList;24;9157;9328;261456;4953
HoHContainsLockFreeList;24;3528;3671;265741;4929
HoHContainsLockFreeList;24;4709;5005;261850;4850
HoHContainsLockFreeList;24;9148;8661;249122;5030
HoHContainsLockFreeList;24;12852;13060;417951;4991
HoHContainsLockFreeList;24;10306;10318;267518;4994
HoHContainsLockFreeList;24;5014;5099;279807;4977
HoHContainsLockFreeList;24;16212;15979;222631;5025
HoHContainsLockFreeList;24;10414;10366;215954;4961
HoHContainsLockFreeList;24;4767;4592;250070;5072
HoHContainsLockFreeList;24;6345;6610;247709;4901
HoHContainsLockFreeList;24;11614;11527;404347;5034
HoHContainsLockFreeList;24;4563;4695;669828;4970
HoHContainsLockFreeList;24;8339;8610;318864;5023
HoHContainsLockFreeList;24;7051;7232;274725;5006
HoHContainsLockFreeList;24;12002;11725;254178;4950
HoHContainsLockFreeList;24;6418;6310;227754;5052
HoHContainsLockFreeList;24;8753;8659;268153;5117
HoHContainsLockFreeList;24;12675;12694;405892;5016
HoHContainsLockFreeList;24;9357;9663;352466;4946
HoHContainsLockFreeList;24;14497;14709;249730;4987
HoHContainsLockFreeList;24;5722;5658;267438;5050
HoHContainsLockFreeList;24;8840;8682;250539;5106
HoHContainsLockFreeList;24;3982;4628;275482;4825
HoHContainsLockFreeList;24;7459;7368;246428;4999
HoHContainsLockFreeList;24;10350;10556;236009;4979
HoHContainsLockFreeList;24;13191;12758;389162;5114
HoHContainsLockFreeList;24;5898;5906;282072;5030
HoHContainsLockFreeList (Mean);24;8275;8296;305629;4900
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;27;0;0;0;1
HoHContainsLockFreeList;27;13046;13173;906921;4581
HoHContainsLockFreeList;27;8027;7981;332970;4913
HoHContainsLockFreeList;27;5891;5853;272997;4950
HoHContainsLockFreeList;27;11303;11181;241820;5133
HoHContainsLockFreeList;27;10152;9934;254117;5063
HoHContainsLockFreeList;27;10050;10187;262430;5072
HoHContainsLockFreeList;27;6253;6066;448154;5081
HoHContainsLockFreeList;27;9235;9166;428656;4946
HoHContainsLockFreeList;27;6900;6638;311945;5063
HoHContainsLockFreeList;27;1808;1707;295423;5123
HoHContainsLockFreeList;27;2143;2333;204399;4997
HoHContainsLockFreeList;27;5165;5340;241301;4919
HoHContainsLockFreeList;27;8823;8968;258179;4967
