sáb mai 11 02:08:54 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;10;25847;25811;25566;4944
RandomHoHList (Mean);10;26293;26307;26344;4924
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;12;0;0;0;0
RandomHoHList;12;31353;31128;31340;4951
RandomHoHList;12;26094;26195;26475;4984
RandomHoHList;12;25376;25554;25300;4996
RandomHoHList;12;26338;26272;26279;5068
RandomHoHList;12;28366;28512;28304;4946
RandomHoHList;12;25338;25101;25023;5028
RandomHoHList;12;24785;24793;24686;5028
RandomHoHList;12;29185;29273;29290;4996
RandomHoHList;12;26162;26295;26239;5030
RandomHoHList;12;25463;25241;25296;5067
RandomHoHList;12;27245;27229;27191;4996
RandomHoHList;12;27355;27064;27368;5026
RandomHoHList;12;25538;25814;25807;4953
RandomHoHList;12;25257;25269;25220;4975
RandomHoHList;12;29875;29818;29643;5058
RandomHoHList;12;26358;26240;26177;4964
RandomHoHList;12;25682;25353;25618;5082
RandomHoHList;12;28279;28345;28505;4894
RandomHoHList;12;27522;27901;27886;5011
RandomHoHList;12;25632;25732;25714;4881
RandomHoHList;12;25395;25289;25337;5031
RandomHoHList;12;30348;30037;30311;5018
RandomHoHList;12;26481;26579;26530;4989
RandomHoHList;12;26132;25958;26154;5017
RandomHoHList;12;29303;29624;29469;4903
RandomHoHList;12;27504;27619;27495;4982
RandomHoHList;12;25563;25546;25524;4981
RandomHoHList;12;26633;26750;27020;4942
RandomHoHList;12;29748;29590;29663;5026
RandomHoHList;12;25960;25624;25733;5093
RandomHoHList;12;25257;25491;25132;4958
RandomHoHList;12;30434;30384;30229;5064
RandomHoHList;12;26571;26639;26521;5021
RandomHoHList;12;25788;25624;25484;5016
RandomHoHList;12;29084;29080;28996;5087
RandomHoHList;12;27228;27361;27065;4982
RandomHoHList;12;26266;25789;25957;5075
RandomHoHList;12;27111;27157;27033;4942
RandomHoHList;12;29556;29519;29215;4946
RandomHoHList;12;26211;26012;25962;4948
RandomHoHList;12;26178;26872;26322;5032
RandomHoHList;12;30382;30063;30435;4912
RandomHoHList;12;26937;26853;26597;5051
RandomHoHList;12;25912;26319;26209;4925
RandomHoHList;12;29060;29156;28890;4957
RandomHoHList;12;27224;27131;27514;5036
RandomHoHList;12;25855;25964;25744;5127
RandomHoHList;12;27859;27885;27707;5007
RandomHoHList;12;29239;29567;29165;4913
RandomHoHList;12;26610;26524;26024;5081
RandomHoHList;12;25838;25967;25889;5001
RandomHoHList;12;30416;30534;30500;5008
RandomHoHList;12;25753;25592;25672;5023
RandomHoHList;12;25912;25946;25623;4935
RandomHoHList;12;28824;29136;29282;4949
RandomHoHList;12;26847;26955;26755;4993
RandomHoHList;12;25648;25905;25608;4941
RandomHoHList;12;25840;26054;25962;5002
RandomHoHList;12;29844;29666;29496;5006
